#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2012-01-01 00:00:00+00:00 2016-11-22 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	lon	lat	tmpf	 dwpf	 relh	 drct	 sknt	 p01i	 alti	 mslp	 vsby	 gust	 skyc1	 skyc2	 skyc3	 skyc4	 skyl1	 skyl2	 skyl3	 skyl4	 presentwx	 metar
AJL	2013-05-08 14:15	-110.0310	43.6740	34.70	29.12	79.85	70.00	8.00	0.00	30.22	M	10.00	M	OVC	M	M	M	9000.00	M	M	M	M	KAJL 081415Z AUTO 07008KT 10SM OVC090 02/M02 A3022 RMK AO2 T00151016
AJL	2013-05-08 14:35	-110.0310	43.6740	35.60	28.04	73.71	60.00	7.00	0.00	30.22	M	10.00	M	OVC	M	M	M	9000.00	M	M	M	M	KAJL 081435Z AUTO 06007KT 10SM OVC090 02/M02 A3022 RMK AO2 T00201022
AJL	2013-05-08 14:55	-110.0310	43.6740	35.96	28.04	72.66	60.00	6.00	0.00	30.23	M	10.00	M	BKN	BKN	M	M	7500.00	8500.00	M	M	M	KAJL 081455Z AUTO 06006KT 10SM BKN075 BKN085 02/M02 A3023 RMK AO2 T00221022
AJL	2013-05-08 15:15	-110.0310	43.6740	36.86	26.96	67.08	70.00	9.00	0.00	30.23	M	10.00	M	SCT	M	M	M	7500.00	M	M	M	M	KAJL 081515Z AUTO 07009KT 10SM SCT075 03/M03 A3023 RMK AO2 T00271028
AJL	2013-05-08 15:35	-110.0310	43.6740	37.40	25.34	61.40	80.00	10.00	0.00	30.23	M	10.00	14.00	CLR	M	M	M	M	M	M	M	M	KAJL 081535Z AUTO 08010G14KT 10SM CLR 03/M04 A3023 RMK AO2 T00301037
AJL	2013-05-08 15:55	-110.0310	43.6740	37.40	25.88	62.80	80.00	9.00	0.00	30.24	M	10.00	M	SCT	SCT	SCT	M	2600.00	3400.00	9000.00	M	M	KAJL 081555Z AUTO 08009KT 10SM SCT026 SCT034 SCT090 03/M03 A3024 RMK AO2 T00301034
AJL	2013-05-08 16:15	-110.0310	43.6740	38.48	25.34	58.86	50.00	7.00	0.00	30.24	M	10.00	14.00	SCT	SCT	M	M	2600.00	3600.00	M	M	M	KAJL 081615Z AUTO 05007G14KT 10SM SCT026 SCT036 04/M04 A3024 RMK AO2 T00361037
AJL	2013-05-08 16:35	-110.0310	43.6740	38.30	24.98	58.39	70.00	5.00	0.00	30.25	M	10.00	M	SCT	SCT	M	M	3100.00	3700.00	M	M	M	KAJL 081635Z AUTO 07005KT 10SM SCT031 SCT037 04/M04 A3025 RMK AO2 T00351039
AJL	2013-05-08 16:55	-110.0310	43.6740	36.86	25.88	64.15	60.00	7.00	0.00	30.25	M	10.00	M	SCT	M	M	M	3100.00	M	M	M	M	KAJL 081655Z AUTO 06007KT 10SM SCT031 03/M03 A3025 RMK AO2 T00271034
AJL	2013-05-08 17:15	-110.0310	43.6740	38.84	24.62	56.32	90.00	9.00	0.00	30.25	M	10.00	15.00	SCT	BKN	BKN	M	2900.00	3600.00	4600.00	M	M	KAJL 081715Z AUTO 09009G15KT 060V160 10SM SCT029 BKN036 BKN046 04/M04 A3025 RMK AO2 LTG DSNT SE T00381041
AJL	2013-05-08 17:35	-110.0310	43.6740	38.30	24.62	57.52	40.00	10.00	0.00	30.26	M	10.00	17.00	SCT	SCT	OVC	M	3400.00	4100.00	5000.00	M	M	KAJL 081735Z AUTO 04010G17KT 10SM SCT034 SCT041 OVC050 04/M04 A3026 RMK AO2 T00351041
AJL	2013-05-08 17:55	-110.0310	43.6740	37.94	25.16	59.67	90.00	11.00	0.00	30.26	M	10.00	16.00	SCT	SCT	OVC	M	3600.00	4300.00	5000.00	M	M	KAJL 081755Z AUTO 09011G16KT 10SM SCT036 SCT043 OVC050 03/M04 A3026 RMK AO2 T00331038 10043 21019
AJL	2013-05-08 18:15	-110.0310	43.6740	38.30	26.42	61.99	90.00	10.00	0.00	30.26	M	10.00	14.00	BKN	OVC	M	M	4500.00	5000.00	M	M	M	KAJL 081815Z AUTO 09010G14KT 10SM BKN045 OVC050 04/M03 A3026 RMK AO2 LTG DSNT S T00351031
AJL	2013-05-08 18:35	-110.0310	43.6740	38.84	26.78	61.60	100.00	12.00	0.00	30.26	M	10.00	18.00	SCT	OVC	M	M	3200.00	4600.00	M	M	M	KAJL 081835Z AUTO 10012G18KT 060V130 10SM SCT032 OVC046 04/M03 A3026 RMK AO2 T00381029
AJL	2013-05-08 18:55	-110.0310	43.6740	39.74	26.60	59.04	70.00	11.00	0.00	30.26	M	10.00	18.00	SCT	BKN	OVC	M	3100.00	4700.00	6000.00	M	M	KAJL 081855Z AUTO 07011G18KT 10SM SCT031 BKN047 OVC060 04/M03 A3026 RMK AO2 LTG DSNT S T00431030
AJL	2013-05-08 19:15	-110.0310	43.6740	39.74	26.96	59.92	100.00	10.00	0.00	30.26	M	10.00	18.00	SCT	SCT	OVC	M	2800.00	3600.00	6000.00	M	M	KAJL 081915Z AUTO 10010G18KT 10SM SCT028 SCT036 OVC060 04/M03 A3026 RMK AO2 LTG DSNT S T00431028
AJL	2013-05-08 19:35	-110.0310	43.6740	39.56	26.78	59.89	80.00	11.00	0.00	30.27	M	10.00	20.00	SCT	BKN	BKN	M	3000.00	6000.00	7000.00	M	M	KAJL 081935Z AUTO 08011G20KT 10SM SCT030 BKN060 BKN070 04/M03 A3027 RMK AO2 T00421029
AJL	2013-05-08 19:55	-110.0310	43.6740	40.10	25.88	56.50	80.00	7.00	0.00	30.27	M	10.00	18.00	SCT	SCT	SCT	M	3000.00	6000.00	7000.00	M	M	KAJL 081955Z AUTO 08007G18KT 10SM SCT030 SCT060 SCT070 05/M03 A3027 RMK AO2 LTG DSNT S T00451034
AJL	2013-05-08 20:15	-110.0310	43.6740	40.64	25.88	55.33	70.00	13.00	0.00	30.27	M	10.00	16.00	SCT	SCT	M	M	3400.00	6000.00	M	M	M	KAJL 082015Z AUTO 07013G16KT 060V120 10SM SCT034 SCT060 05/M03 A3027 RMK AO2 LTG DSNT SE THRU W T00481034
AJL	2013-05-08 20:35	-110.0310	43.6740	39.38	27.14	61.22	90.00	13.00	0.00	30.27	M	10.00	20.00	SCT	SCT	BKN	M	2900.00	3500.00	4400.00	M	M	KAJL 082035Z AUTO 09013G20KT 10SM SCT029 SCT035 BKN044 04/M03 A3027 RMK AO2 LTG DSNT SE T00411027
AJL	2013-05-08 20:55	-110.0310	43.6740	37.40	28.22	69.16	60.00	10.00	0.00	30.28	M	10.00	M	SCT	BKN	OVC	M	1900.00	3500.00	7000.00	M	VCTS	KAJL 082055Z AUTO 06010KT 10SM VCTS SCT019 BKN035 OVC070 03/M02 A3028 RMK AO2 LTG DSNT S T00301021
AJL	2013-05-08 21:15	-110.0310	43.6740	37.22	28.22	69.65	70.00	10.00	0.00	30.28	M	5.00	M	SCT	BKN	OVC	M	1900.00	3600.00	7000.00	M	HZ	KAJL 082115Z AUTO 07010KT 5SM HZ SCT019 BKN036 OVC070 03/M02 A3028 RMK AO2 LTG DSNT S AND SW T00291021
AJL	2013-05-08 21:35	-110.0310	43.6740	36.50	28.40	72.19	80.00	12.00	0.00	30.28	M	10.00	15.00	SCT	BKN	OVC	M	2600.00	4100.00	6000.00	M	M	KAJL 082135Z AUTO 08012G15KT 10SM SCT026 BKN041 OVC060 03/M02 A3028 RMK AO2 LTG DSNT SE AND S T00251020
AJL	2013-09-11 12:35	-110.0310	43.6740	40.10	39.56	97.92	80.00	16.00	0.00	30.48	M	10.00	22.00	OVC	M	M	M	400.00	M	M	M	M	KAJL 111235Z AUTO 08016G22KT 10SM OVC004 05/04 A3048 RMK AO2 T00450042
AJL	2013-09-11 12:55	-110.0310	43.6740	40.10	39.74	98.61	80.00	15.00	0.00	30.48	M	10.00	22.00	OVC	M	M	M	400.00	M	M	M	M	KAJL 111255Z AUTO 08015G22KT 10SM OVC004 05/04 A3048 RMK AO2 T00450043
AJL	2013-09-11 13:15	-110.0310	43.6740	40.28	40.28	100.00	80.00	17.00	0.00	30.48	M	7.00	24.00	OVC	M	M	M	400.00	M	M	M	M	KAJL 111315Z AUTO 08017G24KT 7SM OVC004 05/05 A3048 RMK AO2 T00460046
AJL	2013-09-11 13:35	-110.0310	43.6740	40.10	40.10	100.00	80.00	16.00	0.00	30.48	M	5.00	20.00	OVC	M	M	M	200.00	M	M	M	BR	KAJL 111335Z AUTO 08016G20KT 070V140 5SM BR OVC002 05/05 A3048 RMK AO2 T00450045
AJL	2013-09-11 13:55	-110.0310	43.6740	40.28	40.28	100.00	80.00	18.00	0.00	30.48	M	2.50	22.00	OVC	M	M	M	200.00	M	M	M	BR	KAJL 111355Z AUTO 08018G22KT 2 1/2SM BR OVC002 05/05 A3048 RMK AO2 T00460046
AJL	2013-09-11 14:15	-110.0310	43.6740	40.28	40.28	100.00	80.00	15.00	0.00	30.48	M	3.00	22.00	OVC	M	M	M	200.00	M	M	M	BR	KAJL 111415Z AUTO 08015G22KT 3SM BR OVC002 05/05 A3048 RMK AO2 T00460046
AJL	2013-09-11 14:35	-110.0310	43.6740	40.46	40.46	100.00	80.00	17.00	0.00	30.49	M	0.75	22.00	OVC	M	M	M	200.00	M	M	M	BR	KAJL 111435Z AUTO 08017G22KT 3/4SM BR OVC002 05/05 A3049 RMK AO2 T00470047
AJL	2013-09-11 14:55	-110.0310	43.6740	40.64	40.64	100.00	80.00	17.00	0.00	30.49	M	0.25	23.00	OVC	M	M	M	200.00	M	M	M	FG	KAJL 111455Z AUTO 08017G23KT 1/4SM FG OVC002 05/05 A3049 RMK AO2 T00480048
AJL	2013-09-11 15:15	-110.0310	43.6740	41.00	41.00	100.00	80.00	19.00	0.00	30.50	M	0.50	25.00	OVC	M	M	M	200.00	M	M	M	FG	KAJL 111515Z AUTO 08019G25KT 1/2SM FG OVC002 05/05 A3050 RMK AO2 T00500050
AJL	2013-09-11 15:35	-110.0310	43.6740	41.00	41.00	100.00	90.00	14.00	0.00	30.50	M	2.00	24.00	OVC	M	M	M	200.00	M	M	M	BR	KAJL 111535Z AUTO 09014G24KT 2SM BR OVC002 05/05 A3050 RMK AO2 T00500050
AJL	2013-09-11 15:55	-110.0310	43.6740	41.54	41.54	100.00	80.00	15.00	0.00	30.51	M	7.00	24.00	OVC	M	M	M	200.00	M	M	M	M	KAJL 111555Z AUTO 08015G24KT 7SM OVC002 05/05 A3051 RMK AO2 T00530053
AJL	2013-09-11 16:15	-110.0310	43.6740	41.90	41.90	100.00	80.00	19.00	0.00	30.51	M	7.00	25.00	OVC	M	M	M	200.00	M	M	M	M	KAJL 111615Z AUTO 08019G25KT 7SM OVC002 06/06 A3051 RMK AO2 T00550055
AJL	2013-09-11 16:35	-110.0310	43.6740	42.80	41.72	95.93	80.00	21.00	0.00	30.52	M	10.00	27.00	SCT	M	M	M	200.00	M	M	M	M	KAJL 111635Z AUTO 08021G27KT 10SM SCT002 06/05 A3052 RMK AO2 T00600054
AJL	2013-09-11 16:55	-110.0310	43.6740	43.88	41.54	91.40	80.00	15.00	0.00	30.52	M	10.00	26.00	CLR	M	M	M	M	M	M	M	M	KAJL 111655Z AUTO 08015G26KT 10SM CLR 07/05 A3052 RMK AO2 T00660053
AJL	2013-09-11 17:15	-110.0310	43.6740	44.96	41.18	86.50	90.00	16.00	0.00	30.53	M	10.00	26.00	SCT	M	M	M	700.00	M	M	M	M	KAJL 111715Z AUTO 09016G26KT 060V140 10SM SCT007 07/05 A3053 RMK AO2 T00720051
AJL	2013-09-11 17:35	-110.0310	43.6740	46.40	39.56	76.92	80.00	18.00	0.00	30.53	M	10.00	25.00	SCT	M	M	M	900.00	M	M	M	M	KAJL 111735Z AUTO 08018G25KT 10SM SCT009 08/04 A3053 RMK AO2 T00800042
AJL	2013-09-11 17:55	-110.0310	43.6740	47.66	39.38	72.84	90.00	15.00	0.00	30.53	M	10.00	26.00	CLR	M	M	M	M	M	M	M	M	KAJL 111755Z AUTO 09015G26KT 10SM CLR 09/04 A3053 RMK AO2 T00870041 10087 20045
AJL	2013-09-11 18:15	-110.0310	43.6740	49.10	38.84	67.57	70.00	19.00	0.00	30.53	M	10.00	27.00	SCT	M	M	M	10000.00	M	M	M	M	KAJL 111815Z AUTO 07019G27KT 10SM SCT100 10/04 A3053 RMK AO2 T00950038
AJL	2013-09-11 18:35	-110.0310	43.6740	51.08	37.76	60.17	90.00	14.00	0.00	30.53	M	10.00	25.00	SCT	BKN	M	M	2400.00	10000.00	M	M	M	KAJL 111835Z AUTO 09014G25KT 10SM SCT024 BKN100 11/03 A3053 RMK AO2 T01060032
AJL	2013-09-11 18:55	-110.0310	43.6740	52.34	37.76	57.44	90.00	11.00	0.00	30.53	M	10.00	30.00	SCT	SCT	M	M	2600.00	10000.00	M	M	M	KAJL 111855Z AUTO 09011G30KT 060V120 10SM SCT026 SCT100 11/03 A3053 RMK AO2 T01130032
AJL	2013-09-11 19:15	-110.0310	43.6740	50.90	38.30	61.87	70.00	20.00	0.00	30.53	M	10.00	28.00	SCT	BKN	M	M	2400.00	12000.00	M	M	M	KAJL 111915Z AUTO 07020G28KT 10SM SCT024 BKN120 11/04 A3053 RMK AO2 T01050035
AJL	2013-09-11 19:35	-110.0310	43.6740	51.08	38.30	61.46	80.00	16.00	0.00	30.53	M	10.00	28.00	SCT	SCT	M	M	2400.00	12000.00	M	M	M	KAJL 111935Z AUTO 08016G28KT 10SM SCT024 SCT120 11/04 A3053 RMK AO2 LTG DSNT S T01060035
AJL	2013-09-11 19:55	-110.0310	43.6740	50.72	38.30	62.29	90.00	17.00	0.00	30.53	M	10.00	28.00	CLR	M	M	M	M	M	M	M	M	KAJL 111955Z AUTO 09017G28KT 10SM CLR 10/04 A3053 RMK AO2 LTG DSNT S T01040035
AJL	2013-09-11 20:15	-110.0310	43.6740	50.54	38.30	62.71	70.00	20.00	0.00	30.53	M	10.00	30.00	SCT	M	M	M	11000.00	M	M	M	M	KAJL 112015Z AUTO 07020G30KT 050V110 10SM SCT110 10/04 A3053 RMK AO2 T01030035
AJL	2013-09-11 20:35	-110.0310	43.6740	51.26	38.30	61.05	80.00	20.00	0.00	30.53	M	10.00	29.00	SCT	M	M	M	11000.00	M	M	M	M	KAJL 112035Z AUTO 08020G29KT 10SM SCT110 11/04 A3053 RMK AO2 LTG DSNT S T01070035
AJL	2013-09-11 20:55	-110.0310	43.6740	50.72	38.30	62.29	90.00	15.00	0.00	30.54	M	10.00	24.00	SCT	SCT	BKN	M	3300.00	3800.00	8500.00	M	M	KAJL 112055Z AUTO 09015G24KT 10SM SCT033 SCT038 BKN085 10/04 A3054 RMK AO2 T01040035
AJL	2013-09-11 21:15	-110.0310	43.6740	50.36	38.30	63.13	80.00	18.00	0.00	30.55	M	10.00	24.00	SCT	BKN	OVC	M	2500.00	3200.00	3900.00	M	M	KAJL 112115Z AUTO 08018G24KT 10SM SCT025 BKN032 OVC039 10/04 A3055 RMK AO2 T01020035
AJL	2013-09-11 21:35	-110.0310	43.6740	51.26	38.84	62.36	90.00	13.00	0.00	30.54	M	10.00	23.00	SCT	SCT	BKN	M	2100.00	2700.00	3600.00	M	M	KAJL 112135Z AUTO 09013G23KT 10SM SCT021 SCT027 BKN036 11/04 A3054 RMK AO2 T01070038
AJL	2013-09-11 21:55	-110.0310	43.6740	50.72	39.20	64.52	90.00	13.00	0.00	30.54	M	10.00	22.00	SCT	BKN	BKN	M	2100.00	4600.00	8500.00	M	M	KAJL 112155Z AUTO 09013G22KT 10SM SCT021 BKN046 BKN085 10/04 A3054 RMK AO2 LTG DSNT S T01040040
AJL	2013-09-11 22:15	-110.0310	43.6740	50.18	39.20	65.83	90.00	11.00	0.00	30.54	M	10.00	19.00	BKN	BKN	OVC	M	4400.00	8500.00	11000.00	M	M	KAJL 112215Z AUTO 09011G19KT 050V150 10SM BKN044 BKN085 OVC110 10/04 A3054 RMK AO2 T01010040
AJL	2013-09-11 22:35	-110.0310	43.6740	49.64	39.02	66.69	80.00	11.00	0.00	30.54	M	10.00	19.00	SCT	BKN	M	M	4400.00	12000.00	M	M	M	KAJL 112235Z AUTO 08011G19KT 10SM SCT044 BKN120 10/04 A3054 RMK AO2 T00980039
AJL	2013-09-11 22:55	-110.0310	43.6740	48.92	38.66	67.55	90.00	14.00	0.00	30.53	M	10.00	21.00	SCT	OVC	M	M	4400.00	11000.00	M	M	M	KAJL 112255Z AUTO 09014G21KT 10SM SCT044 OVC110 09/04 A3053 RMK AO2 T00940037
AJL	2013-09-11 23:15	-110.0310	43.6740	48.38	38.66	68.93	90.00	12.00	0.00	30.53	M	10.00	22.00	SCT	BKN	OVC	M	4400.00	5000.00	11000.00	M	M	KAJL 112315Z AUTO 09012G22KT 10SM SCT044 BKN050 OVC110 09/04 A3053 RMK AO2 T00910037
AJL	2013-09-11 23:35	-110.0310	43.6740	48.38	38.30	67.96	80.00	16.00	0.00	30.54	M	10.00	22.00	BKN	OVC	M	M	5000.00	11000.00	M	M	M	KAJL 112335Z AUTO 08016G22KT 10SM BKN050 OVC110 09/04 A3054 RMK AO2 T00910035
AJL	2013-09-11 23:55	-110.0310	43.6740	48.38	38.66	68.93	80.00	13.00	0.00	30.54	M	10.00	22.00	SCT	BKN	M	M	5000.00	11000.00	M	M	M	KAJL 112355Z AUTO 08013G22KT 10SM SCT050 BKN110 09/04 A3054 RMK AO2 T00910037 10115 20088
AJL	2013-09-12 00:15	-110.0310	43.6740	47.48	38.48	70.80	90.00	15.00	0.00	30.53	M	10.00	24.00	SCT	SCT	BKN	M	5000.00	9500.00	12000.00	M	M	KAJL 120015Z AUTO 09015G24KT 10SM SCT050 SCT095 BKN120 09/04 A3053 RMK AO2 T00860036
AJL	2013-09-12 00:35	-110.0310	43.6740	46.76	38.66	73.26	80.00	17.00	0.00	30.53	M	10.00	27.00	SCT	SCT	SCT	M	5000.00	9500.00	12000.00	M	M	KAJL 120035Z AUTO 08017G27KT 10SM SCT050 SCT095 SCT120 08/04 A3053 RMK AO2 T00820037
AJL	2013-09-12 00:55	-110.0310	43.6740	46.04	39.20	76.88	80.00	16.00	0.00	30.54	M	10.00	26.00	SCT	BKN	M	M	6000.00	12000.00	M	M	M	KAJL 120055Z AUTO 08016G26KT 10SM SCT060 BKN120 08/04 A3054 RMK AO2 T00780040
AJL	2013-09-12 01:15	-110.0310	43.6740	45.50	39.20	78.47	80.00	14.00	0.00	30.54	M	10.00	25.00	SCT	BKN	M	M	6000.00	12000.00	M	M	M	KAJL 120115Z AUTO 08014G25KT 10SM SCT060 BKN120 08/04 A3054 RMK AO2 T00750040
AJL	2013-09-12 01:35	-110.0310	43.6740	44.78	39.20	80.65	80.00	15.00	0.00	30.54	M	10.00	22.00	SCT	M	M	M	12000.00	M	M	M	M	KAJL 120135Z AUTO 08015G22KT 10SM SCT120 07/04 A3054 RMK AO2 T00710040
AJL	2013-09-12 01:55	-110.0310	43.6740	44.24	40.10	85.26	70.00	17.00	0.00	30.54	M	10.00	21.00	SCT	BKN	M	M	10000.00	12000.00	M	M	M	KAJL 120155Z AUTO 07017G21KT 10SM SCT100 BKN120 07/05 A3054 RMK AO2 T00680045
AJL	2013-09-12 02:15	-110.0310	43.6740	43.70	40.82	89.51	80.00	15.00	0.00	30.54	M	10.00	21.00	SCT	BKN	M	M	10000.00	12000.00	M	M	M	KAJL 120215Z AUTO 08015G21KT 10SM SCT100 BKN120 07/05 A3054 RMK AO2 T00650049
AJL	2013-09-12 02:35	-110.0310	43.6740	42.80	41.00	93.30	70.00	16.00	0.00	30.54	M	10.00	23.00	BKN	BKN	M	M	4300.00	12000.00	M	M	M	KAJL 120235Z AUTO 07016G23KT 10SM BKN043 BKN120 06/05 A3054 RMK AO2 T00600050
AJL	2013-09-12 02:55	-110.0310	43.6740	42.26	41.00	95.25	80.00	17.00	0.00	30.55	M	10.00	23.00	SCT	BKN	OVC	M	500.00	3800.00	12000.00	M	M	KAJL 120255Z AUTO 08017G23KT 10SM SCT005 BKN038 OVC120 06/05 A3055 RMK AO2 T00570050
AJL	2013-09-12 03:15	-110.0310	43.6740	41.90	41.18	97.26	70.00	18.00	0.00	30.55	M	10.00	25.00	BKN	OVC	M	M	300.00	3900.00	M	M	M	KAJL 120315Z AUTO 07018G25KT 10SM BKN003 OVC039 06/05 A3055 RMK AO2 LTG DSNT S T00550051
AJL	2013-09-12 03:35	-110.0310	43.6740	41.90	41.54	98.62	80.00	17.00	0.00	30.55	M	10.00	23.00	OVC	M	M	M	300.00	M	M	M	M	KAJL 120335Z AUTO 08017G23KT 10SM OVC003 06/05 A3055 RMK AO2 T00550053
AJL	2013-09-12 03:55	-110.0310	43.6740	41.72	41.72	100.00	70.00	15.00	0.00	30.54	M	1.25	24.00	OVC	M	M	M	100.00	M	M	M	BR	KAJL 120355Z AUTO 07015G24KT 1 1/4SM BR OVC001 05/05 A3054 RMK AO2 T00540054
AJL	2013-09-12 04:15	-110.0310	43.6740	41.54	41.54	100.00	80.00	17.00	0.00	30.54	M	0.50	25.00	OVC	M	M	M	100.00	M	M	M	FG	KAJL 120415Z AUTO 08017G25KT 1/2SM FG OVC001 05/05 A3054 RMK AO2 T00530053
AJL	2013-09-12 04:35	-110.0310	43.6740	41.54	41.54	100.00	80.00	17.00	0.00	30.53	M	0.25	24.00	OVC	M	M	M	100.00	M	M	M	-SN	KAJL 120435Z AUTO 08017G24KT M1/4SM -SN OVC001 05/05 A3053 RMK AO2 T00530053
AJL	2013-09-12 04:55	-110.0310	43.6740	41.54	41.54	100.00	80.00	17.00	0.00	30.54	M	0.25	24.00	OVC	M	M	M	100.00	M	M	M	-SN	KAJL 120455Z AUTO 08017G24KT 070V140 M1/4SM -SN OVC001 05/05 A3054 RMK AO2 T00530053
AJL	2013-09-12 05:15	-110.0310	43.6740	41.54	41.54	100.00	70.00	21.00	0.00	30.54	M	0.25	26.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120515Z AUTO 07021G26KT M1/4SM +SN OVC001 05/05 A3054 RMK AO2 T00530053
AJL	2013-09-12 05:55	-110.0310	43.6740	41.90	41.90	100.00	90.00	15.00	0.00	30.55	M	0.25	26.00	OVC	M	M	M	100.00	M	M	M	-SN	KAJL 120555Z AUTO 09015G26KT M1/4SM -SN OVC001 06/06 A3055 RMK AO2 T00550055 10091 20052 401150045
AJL	2013-09-12 06:15	-110.0310	43.6740	41.90	41.90	100.00	80.00	19.00	0.00	30.55	M	0.25	23.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120615Z AUTO 08019G23KT M1/4SM +SN OVC001 06/06 A3055 RMK AO2 T00550055
AJL	2013-09-12 06:35	-110.0310	43.6740	41.90	41.90	100.00	80.00	14.00	0.00	30.55	M	0.25	21.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120635Z AUTO 08014G21KT M1/4SM +SN OVC001 06/06 A3055 RMK AO2 T00550055
AJL	2013-09-12 06:55	-110.0310	43.6740	41.90	41.90	100.00	80.00	18.00	0.00	30.55	M	0.25	24.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120655Z AUTO 08018G24KT M1/4SM +SN OVC001 06/06 A3055 RMK AO2 T00550055
AJL	2013-09-12 07:15	-110.0310	43.6740	41.90	41.90	100.00	60.00	21.00	0.00	30.53	M	0.25	28.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120715Z AUTO 06021G28KT M1/4SM +SN OVC001 06/06 A3053 RMK AO2 T00550055
AJL	2013-09-12 07:35	-110.0310	43.6740	41.90	41.90	100.00	70.00	22.00	0.00	30.54	M	0.25	26.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120735Z AUTO 07022G26KT M1/4SM +SN OVC001 06/06 A3054 RMK AO2 LTG DSNT S T00550055
AJL	2013-09-12 07:55	-110.0310	43.6740	41.90	41.90	100.00	70.00	21.00	0.00	30.54	M	0.25	27.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120755Z AUTO 07021G27KT M1/4SM +SN OVC001 06/06 A3054 RMK AO2 LTG DSNT S T00550055
AJL	2013-09-12 08:15	-110.0310	43.6740	41.90	41.90	100.00	70.00	21.00	0.00	30.53	M	0.25	27.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120815Z AUTO 07021G27KT M1/4SM +SN OVC001 06/06 A3053 RMK AO2 T00550055
AJL	2013-09-12 08:35	-110.0310	43.6740	41.90	41.90	100.00	80.00	19.00	0.00	30.53	M	0.25	28.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120835Z AUTO 08019G28KT M1/4SM +SN OVC001 06/06 A3053 RMK AO2 T00550055
AJL	2013-09-12 08:55	-110.0310	43.6740	41.72	41.72	100.00	70.00	21.00	0.00	30.53	M	0.25	28.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120855Z AUTO 07021G28KT M1/4SM +SN OVC001 05/05 A3053 RMK AO2 LTG DSNT S T00540054
AJL	2013-09-12 09:15	-110.0310	43.6740	41.54	41.54	100.00	80.00	22.00	0.00	30.54	M	0.25	30.00	OVC	M	M	M	100.00	M	M	M	-SN	KAJL 120915Z AUTO 08022G30KT M1/4SM -SN OVC001 05/05 A3054 RMK AO2 LTG DSNT S T00530053
AJL	2013-09-12 09:35	-110.0310	43.6740	41.54	41.54	100.00	70.00	17.00	0.00	30.53	M	0.25	23.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120935Z AUTO 07017G23KT M1/4SM +SN OVC001 05/05 A3053 RMK AO2 LTG DSNT S T00530053
AJL	2013-09-12 09:55	-110.0310	43.6740	41.54	41.54	100.00	70.00	19.00	0.00	30.53	M	0.25	25.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 120955Z AUTO 07019G25KT M1/4SM +SN OVC001 05/05 A3053 RMK AO2 LTG DSNT S T00530053
AJL	2013-09-12 10:15	-110.0310	43.6740	41.54	41.54	100.00	80.00	20.00	0.00	30.54	M	0.25	25.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 121015Z AUTO 08020G25KT M1/4SM +SN OVC001 05/05 A3054 RMK AO2 T00530053
AJL	2013-09-12 10:35	-110.0310	43.6740	41.54	41.54	100.00	90.00	15.00	0.00	30.53	M	0.25	26.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 121035Z AUTO 09015G26KT M1/4SM +SN OVC001 05/05 A3053 RMK AO2 T00530053
AJL	2013-09-12 10:55	-110.0310	43.6740	41.36	41.36	100.00	80.00	18.00	0.00	30.54	M	0.25	23.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 121055Z AUTO 08018G23KT M1/4SM +SN OVC001 05/05 A3054 RMK AO2 LTG DSNT S T00520052
AJL	2013-09-12 11:15	-110.0310	43.6740	41.54	41.54	100.00	70.00	17.00	0.00	30.54	M	0.25	24.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 121115Z AUTO 07017G24KT M1/4SM +SN OVC001 05/05 A3054 RMK AO2 LTG DSNT S T00530053
AJL	2013-09-12 11:35	-110.0310	43.6740	41.36	41.36	100.00	80.00	23.00	0.00	30.53	M	0.25	30.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 121135Z AUTO 08023G30KT M1/4SM +SN OVC001 05/05 A3053 RMK AO2 LTG DSNT S T00520052
AJL	2013-09-12 11:55	-110.0310	43.6740	41.36	41.36	100.00	80.00	23.00	0.00	30.53	M	0.25	29.00	OVC	M	M	M	100.00	M	M	M	+SN	KAJL 121155Z AUTO 08023G29KT M1/4SM +SN OVC001 05/05 A3053 RMK AO2 LTG DSNT S T00520052 10055 20052
